-4.774983323326066881e+07;-6.145204605731778592e+07;-5.352170502250420451e+08
-4.713901381781290472e+07;-5.993959585311638564e+07;-5.344054483690168262e+08
-4.662611615136749297e+07;-5.847977553892736882e+07;-5.336373397299223542e+08
-4.621264156698130071e+07;-5.707805199659094959e+07;-5.329162627470894456e+08
-4.589967714192762226e+07;-5.573967174940446019e+07;-5.322455142286396027e+08
-4.568788829879552871e+07;-5.446969722452459484e+07;-5.316283131396421194e+08
-4.557744407285832614e+07;-5.327301676396889240e+07;-5.310674825869503617e+08
-4.556793767388594151e+07;-5.215446803059318662e+07;-5.305656850433533788e+08
-4.565813892063601315e+07;-5.111905865312959999e+07;-5.301252792385399938e+08
-4.584538731789926440e+07;-5.017259435976836085e+07;-5.297484208007797003e+08
-4.612364859705828875e+07;-4.932360170892427117e+07;-5.294369511813667417e+08
-4.647559975588709861e+07;-4.859124238628222793e+07;-5.291923725780993104e+08
-4.682602181860508770e+07;-4.805193774486721307e+07;-5.290159201544417143e+08
-4.802136877347239852e+07;-4.685980028217094392e+07;-5.289085683010941148e+08
-4.853856315094275773e+07;-4.653781984685742110e+07;-5.288708881481913328e+08
-4.926534863451518118e+07;-4.619754022808122635e+07;-5.289032114632270932e+08
-5.011025625512908399e+07;-4.592906966919316351e+07;-5.290054714059234858e+08
-5.105160649059830606e+07;-4.575209544454295933e+07;-5.291772938150321245e+08
-5.208028045859967917e+07;-4.567313441383109987e+07;-5.294180944768961668e+08
-5.319028861808416247e+07;-4.569491776132818311e+07;-5.297268088710654974e+08
-5.400002717530257255e+07;-4.550134473174560070e+07;-5.264312662710168362e+08
-5.450002912199360877e+07;-4.510582552294154465e+07;-5.197255338938511610e+08
-5.503829282687492669e+07;-4.480907561476445198e+07;-5.131412379827310443e+08
-5.561093539388768375e+07;-4.460881814416293800e+07;-5.067010275742843151e+08
-5.621423661682117730e+07;-4.450237946755709499e+07;-5.004250716785545945e+08
-5.684465177003046125e+07;-4.448680445577664673e+07;-4.943314133777343035e+08
-5.749879360672992468e+07;-4.455891914673712850e+07;-4.884359492941930294e+08
-5.817344218929603696e+07;-4.471539907745345682e+07;-4.827526670655632615e+08
-5.886552391652626544e+07;-4.495280445626395941e+07;-4.772936040966369510e+08
-5.957215525804089010e+07;-4.526765656187051535e+07;-4.720693774126589894e+08
-6.029059443913827837e+07;-4.565643851397009939e+07;-4.670889397168358564e+08
-6.101825654972508550e+07;-4.611563941783189774e+07;-4.623599048941577673e+08
-6.175270687364008278e+07;-4.664177639495955408e+07;-4.578886613555597067e+08
-6.249166278005225211e+07;-4.723142102965252101e+07;-4.536805817530966401e+08
-6.323298352715462446e+07;-4.788121081861579418e+07;-4.497401246279335022e+08
-6.397464767810717225e+07;-4.858784922214088589e+07;-4.460708484852490425e+08
-6.471476109686119854e+07;-4.934812581262611598e+07;-4.426756554808325768e+08
-6.545154042958594859e+07;-5.015891428122092038e+07;-4.395568327802106142e+08
-6.618331155488843471e+07;-5.101717962382499874e+07;-4.367162029476312995e+08
-6.690847907134379447e+07;-5.191996084720440954e+07;-4.341550651492654085e+08
-6.762556170929206908e+07;-5.286440123372975737e+07;-4.318745651672222614e+08
-6.833311331903807819e+07;-5.384768928020980954e+07;-4.298753076769143939e+08
-6.902981042774914205e+07;-5.486712507863534242e+07;-4.281580229129634500e+08
-6.971434805147451162e+07;-5.592003688875544071e+07;-4.267230106908857822e+08
-7.038549716283808649e+07;-5.700381962496238947e+07;-4.255705826309828758e+08
-7.104206857457509637e+07;-5.811589857799839973e+07;-4.247009105988749862e+08
-7.168292558716718853e+07;-5.925372769554430991e+07;-4.241141528573053479e+08
-7.230696534800821543e+07;-6.041475825600939244e+07;-4.238103742180742025e+08
-7.291314849293035269e+07;-6.159644124681375176e+07;-4.237897227801966667e+08
-7.350047497353996336e+07;-6.279617703164811432e+07;-4.240522691575974822e+08
-7.406800368609480560e+07;-6.401128751051501930e+07;-4.245980322798768878e+08
-7.461491422283913195e+07;-6.523900447936476022e+07;-4.254271937171556950e+08
-7.514050149147960544e+07;-6.647636530822383612e+07;-4.265398050795073509e+08
