2.900920852268846989e+09;2.901002217640293121e+09;3.428002235335639477e+09;4.421333720785880494e-01;3.366509304921119217e-01;3.366523384801803354e-01;1.373370430000000000e+09;1.386884265000000000e+09;5.591252126686667442e+09
2.863985892343064785e+09;2.864143089455476284e+09;3.391491528244325161e+09;4.425835069887598672e-01;3.359373968337138194e-01;3.359235405019937448e-01;1.542536436000000000e+09;1.564419041000000000e+09;5.763333649050323486e+09
3.032304323496592999e+09;3.032391859162741184e+09;3.556335486617710114e+09;4.404448633592963347e-01;3.392180243624831060e-01;3.392108129090473101e-01;1.349452065000000000e+09;1.362966958000000000e+09;5.375515930056951523e+09
2.814800542179408073e+09;2.814892934987197399e+09;3.343507924194176674e+09;4.432677232352381647e-01;3.348839750391471859e-01;3.348936862252840374e-01;1.503869559000000000e+09;1.508684055000000000e+09;6.115362940670211792e+09
2.626052948807681561e+09;2.626162660068078518e+09;3.159639271198186874e+09;4.460977744618261354e-01;3.306095619209972747e-01;3.306153314393626697e-01;1.452971098000000000e+09;1.469795651000000000e+09;5.874174160449800491e+09
2.838264364100872517e+09;2.838374335085016251e+09;3.366305206881785393e+09;4.429278770134963961e-01;3.353906318239665008e-01;3.353978127571882739e-01;1.555281115000000000e+09;1.567408204000000000e+09;6.015996548718896866e+09
2.998471389508668900e+09;2.998529233251236916e+09;3.522944805383750439e+09;4.408417233875361330e-01;3.385789295403843213e-01;3.385917591841420826e-01;1.446200360000000000e+09;1.478942054000000000e+09;5.274870994628481865e+09
2.762742673815030098e+09;2.762838714599983692e+09;3.292787597365983486e+09;4.440085395864675211e-01;3.337598121245809457e-01;3.337654841434263830e-01;1.450476580000000000e+09;1.452304020000000000e+09;6.104178229999652863e+09
2.703734391041894913e+09;2.703853023455726147e+09;3.235271504183251858e+09;4.448955002112093826e-01;3.324313327084808534e-01;3.324352651373198575e-01;1.506140908000000000e+09;1.525800976000000000e+09;5.926394064087403297e+09
3.005601130201025009e+09;3.005697813646031857e+09;3.529711854987185955e+09;4.407267151217492129e-01;3.387388956857684819e-01;3.387411811948485840e-01;1.511194836000000000e+09;1.517154011000000000e+09;5.993616693781974792e+09
2.837493466895972729e+09;2.837607805551869869e+09;3.365558975452352047e+09;4.429311923272750695e-01;3.353826196187464914e-01;3.353833256282922060e-01;1.508534339000000000e+09;1.510999721000000000e+09;6.097040702382922173e+09
2.747608156991516590e+09;2.747746215237506866e+09;3.277594898242852211e+09;4.441871212352934140e-01;3.334520284131895496e-01;3.334593258210541977e-01;1.664436250000000000e+09;1.683515820000000000e+09;6.205602219249773979e+09
3.094505423950248241e+09;3.094603071721624851e+09;3.616447925542691708e+09;4.396293430446110428e-01;3.403959740417032420e-01;3.403989996900735893e-01;1.546367015000000000e+09;1.583359311000000000e+09;5.491547753857954025e+09
2.866511252538907528e+09;2.866587919461355686e+09;3.394045598448228836e+09;4.425600375322524815e-01;3.359615812068721952e-01;3.359755172867856521e-01;1.489055645000000000e+09;1.499617757000000000e+09;5.961936925545125961e+09
2.751112750387713432e+09;2.751171292479442596e+09;3.282095381869232178e+09;4.442610946975324437e-01;3.334508199676710083e-01;3.334585788830467523e-01;1.283906706000000000e+09;1.314808927000000000e+09;5.172553776591567993e+09
