5.501104486937589645e+09;5.677391232954848289e+09;2.311717696969854736e+10;5.267598718132749935e-01;8.120780397444164744e-02;8.102472875176748579e-02;2.636556280000000000e+09;2.475985986000000000e+09;1.136060038197523594e+09
5.959750810001646042e+09;5.913031094362483978e+09;2.325551846753300476e+10;5.356387515126566079e-01;8.564355263347880887e-02;8.570803123474039775e-02;2.717030927000000000e+09;2.759853797000000000e+09;1.225719779465190411e+09
5.680456069308099747e+09;5.652945681813067436e+09;2.315295694208960724e+10;5.367224294874979318e-01;8.215542906405814971e-02;8.217499134762784596e-02;2.518017311000000000e+09;2.542766785000000000e+09;1.121245544783969641e+09
5.934922790874897003e+09;5.717319484976717949e+09;2.320572184556542206e+10;5.431715479382477341e-01;8.411976534720573551e-02;8.434760491102873126e-02;2.505893774000000000e+09;2.700658974000000000e+09;1.148387872430567503e+09
5.574163595824105263e+09;5.567489047146742821e+09;2.311574889920623016e+10;5.364438718864965594e-01;8.089608137152984324e-02;8.088375309716161476e-02;2.552366339000000000e+09;2.558561554000000000e+09;1.137111639794063091e+09
5.599559627569535255e+09;5.410247378791740417e+09;2.308344473387643814e+10;5.448835873201485214e-01;7.988862417791672832e-02;8.005854213626213689e-02;2.522133922000000000e+09;2.699017089000000000e+09;1.161243307292587757e+09
5.783627711579159737e+09;5.685220977951415062e+09;2.317668774774576187e+10;5.393391793207894525e-01;8.298337161798109707e-02;8.308496079578599203e-02;2.584494027000000000e+09;2.674448531000000000e+09;1.170420911884370565e+09
5.373492711866108894e+09;5.147104222192309380e+09;2.298846310382464218e+10;5.484193940405569512e-01;7.663717117467266915e-02;7.681468201402627538e-02;2.304217167000000000e+09;2.510444674000000000e+09;1.056684114557279229e+09
5.054342850848539352e+09;5.064605667656550407e+09;2.292172596900280380e+10;5.392507993262787291e-01;7.400575159895068922e-02;7.401577982758184016e-02;2.486061585000000000e+09;2.476126078000000000e+09;1.110360612878776073e+09
5.543227688925426483e+09;5.703887885499274254e+09;2.313188005949211121e+10;5.274400132858512169e-01;8.167095111364096327e-02;8.150141617961073615e-02;2.575925733000000000e+09;2.432226839000000000e+09;1.107693417348303080e+09
5.723542728309892654e+09;5.767507167789996147e+09;2.318428446198446274e+10;5.327870075910449144e-01;8.324075091617820499e-02;8.319897496278791382e-02;2.464249344000000000e+09;2.426061065000000000e+09;1.075147173774550915e+09
5.623784154456745148e+09;5.543995016429720879e+09;2.312081938774805832e+10;5.396820705148107633e-01;8.104216524143495470e-02;8.111325635824746805e-02;2.410942597000000000e+09;2.481684681000000000e+09;1.077257138571855545e+09
4.999696923335947990e+09;5.121140485472311974e+09;2.291820952000008392e+10;5.328946472396448586e-01;7.406275085864320873e-02;7.396014557293326130e-02;2.609614028000000000e+09;2.490807332000000000e+09;1.146935530566960812e+09
5.603843108583695412e+09;5.421979551935701370e+09;2.308608165411579895e+10;5.445718697870892688e-01;7.995787003475383903e-02;8.013487953237370676e-02;2.661659420000000000e+09;2.837465781000000000e+09;1.236433599021915197e+09
5.838766844387744904e+09;5.925675117954015732e+09;2.323496784693857956e+10;5.298147992928341488e-01;8.505032681019293606e-02;8.495401212275009717e-02;2.601399414000000000e+09;2.524736348000000000e+09;1.134361618435598373e+09
5.586076814423377037e+09;5.866800813032567978e+09;2.316180802326386261e+10;5.200425799691181794e-01;8.305083985450306683e-02;8.277849188417654713e-02;2.673805169000000000e+09;2.423817546000000000e+09;1.124891878297226429e+09
5.138622159048904419e+09;5.163830241801753044e+09;2.295414946063754654e+10;5.378785367044689458e-01;7.522540887318519831e-02;7.520208498735862779e-02;2.730025851000000000e+09;2.704582284000000000e+09;1.235611331529099703e+09
5.506020923476637840e+09;5.421009175646421432e+09;2.307332129599238968e+10;5.408844974878312950e-01;7.940068495944824223e-02;7.948020291051945130e-02;2.532902320000000000e+09;2.612156156000000000e+09;1.146966797269398451e+09
6.014822644633600235e+09;6.004840747080204964e+09;2.328532875264832306e+10;5.334807052256442805e-01;8.668381187592011372e-02;8.668329146667021201e-02;2.595635100000000000e+09;2.604458832000000000e+09;1.150619187926918507e+09
5.272863190551009178e+09;5.227334787132552147e+09;2.299144351919594574e+10;5.407648778612491602e-01;7.653624933193976798e-02;7.656799094410993156e-02;2.687027668000000000e+09;2.732333653000000000e+09;1.227593335681168318e+09
5.556208094554965973e+09;5.788141862923878670e+09;2.314682130018718338e+10;5.231358321024243141e-01;8.234453336726296757e-02;8.212023151795087850e-02;2.499894956000000000e+09;2.300149433000000000e+09;1.049652975090121865e+09
