7.919068710679803848e+09;7.919068710679803848e+09;4.522451265346786499e+10;4.112855618000000477e+09;4.007131425000000477e+09;7.472646780522110462e+08
1.719869837049290466e+10;7.808719597577066422e+09;4.495670883385050964e+10;4.011534996000000000e+09;4.570950474000000000e+09;8.474915810912134647e+08
7.062288904934714317e+09;1.574772968403530312e+10;4.387054143876026917e+10;4.515079962000000000e+09;4.100744048000000477e+09;8.784502204584766626e+08
1.692670994353134155e+10;7.612565128693349838e+09;4.477944841536591339e+10;3.610264485000000000e+09;3.832874891000000000e+09;6.562652410911707878e+08
7.659477403157221794e+09;1.688966966034748268e+10;4.465061883275886536e+10;4.729230510000000000e+09;3.883638527000000000e+09;8.196678893240244389e+08
7.988774949749423981e+09;1.756660097863300323e+10;4.512451832942778015e+10;4.284161511000000000e+09;3.243549712000000000e+09;5.996950454677013159e+08
7.494959649766703606e+09;1.653358579360368347e+10;4.426021322868123627e+10;5.105478815000000000e+09;3.840942324000000000e+09;8.649152014741020203e+08
1.636826396740082932e+10;7.355778459611306190e+09;4.431779165723155975e+10;3.773485596000000000e+09;4.241636045000000477e+09;7.744543178635250330e+08
8.430434000519360542e+09;1.838445626584061813e+10;4.541582881379642487e+10;5.010425642000000000e+09;3.143646870000000477e+09;6.592630377512265444e+08
1.798636674176103210e+10;8.246724943678467751e+09;4.554412110636326599e+10;3.805769118000000477e+09;4.747477693000000000e+09;8.101783081036034822e+08
1.673345986637916565e+10;7.563016268060304642e+09;4.458321618050910950e+10;3.953871820000000000e+09;4.523557741000000000e+09;8.444893837887572050e+08
7.889848886562291145e+09;7.889848886562291145e+09;4.517628897100714874e+10;4.131623889000000000e+09;3.996306218000000000e+09;7.496506941147878170e+08
7.465478343625748634e+09;1.648906546221113205e+10;4.427866900227146912e+10;4.950608823000000000e+09;3.858882764000000000e+09;8.520911249164029360e+08
1.762351261599776459e+10;8.055458396476718903e+09;4.519912016057502747e+10;3.780610714000000000e+09;4.819487808000000000e+09;8.287327227333178520e+08
1.801576412660910416e+10;8.280494387401667595e+09;4.523460393790073395e+10;3.688108672000000000e+09;5.476914821000000000e+09;8.858630257948077917e+08
1.587259123473179817e+10;7.125384646890867233e+09;4.391801822804478455e+10;3.822254307999999523e+09;4.526133209000000000e+09;8.499064968974288702e+08
8.145029080829981804e+09;1.782433158272773361e+10;4.496059071395620728e+10;5.403290137000000000e+09;3.474958519000000000e+09;7.996607039461096525e+08
7.325710196581315994e+09;1.630332899882492256e+10;4.427268901531799316e+10;4.281215987000000000e+09;3.840105261000000477e+09;7.709555261889090538e+08
7.709872925255319595e+09;1.705982852814626503e+10;4.487954488933557129e+10;4.198583110000000000e+09;3.923694153000000000e+09;7.545693367555688620e+08
7.104101955345703125e+09;1.582148220937234688e+10;4.369910910566408539e+10;4.726536722000000000e+09;3.396512219000000000e+09;7.317914738225321770e+08
1.659924645103468704e+10;7.490928810994931221e+09;4.449102877058404541e+10;4.002068445000000477e+09;4.484544706000000000e+09;8.506859405868997574e+08
7.531022529612050056e+09;7.531022529612050056e+09;4.461562389058578491e+10;4.124671215999999523e+09;4.050600520000000000e+09;7.819020100102995634e+08
1.658788684717321968e+10;7.481917582886959076e+09;4.443846075401412964e+10;3.667275462000000000e+09;4.411062470000000000e+09;7.768936696742197275e+08
7.611440992591909409e+09;7.611440992591909409e+09;4.475452800791481781e+10;4.016667249000000000e+09;3.895461082000000000e+09;7.289329648130185604e+08
1.646129369287938499e+10;7.387244236149393082e+09;4.441751605152160645e+10;3.786490415999999523e+09;3.991448725000000000e+09;7.273491292719755173e+08
7.894891503556761742e+09;1.734798104286839676e+10;4.459972510343328857e+10;5.472092998000000000e+09;3.564728722000000000e+09;8.059579037424700260e+08
7.775960351713071823e+09;7.775960351713071823e+09;4.494776193656166840e+10;4.389505605000000000e+09;4.482905235000000000e+09;8.972600061043652296e+08
7.962115973806661606e+09;7.962115973806661606e+09;4.530368152460038757e+10;3.930893185000000000e+09;4.047978876000000477e+09;7.255276708963257074e+08
7.220825526939493179e+09;7.220825526939493179e+09;4.414134249590358734e+10;4.109873380000000000e+09;4.231426221000000000e+09;8.369484273116306067e+08
7.194808279245108604e+09;7.194808279245108604e+09;4.409214684901112366e+10;4.278823573999999523e+09;4.314827232000000000e+09;8.826337350313249826e+08
7.761550039582487106e+09;7.761550039582487106e+09;4.497463212770813751e+10;3.936178454999999523e+09;4.124155777000000000e+09;7.534947890018864870e+08
8.199197029098465919e+09;1.793489199096979904e+10;4.557052339317096710e+10;4.531968342000000000e+09;3.899592243000000000e+09;7.661679694925447702e+08
7.623930097005533218e+09;1.688505312910664368e+10;4.473278488955205536e+10;4.272022867000000000e+09;3.926606418000000000e+09;7.708358671686327457e+08
7.941519312501977921e+09;7.941519312501977921e+09;4.522773052029067230e+10;4.268039554999999523e+09;4.344865788000000000e+09;8.387366778575890064e+08
1.625710320570537567e+10;7.302674693221014023e+09;4.419358547311170197e+10;3.541449347000000477e+09;4.261759981000000000e+09;7.398621291712749004e+08
7.515474072105386734e+09;7.515474072105386734e+09;4.457430098480570221e+10;4.204570107000000477e+09;4.261915250000000000e+09;8.388733489129515886e+08
1.752573069565400696e+10;7.962871849045510292e+09;4.522055074877378082e+10;3.688880262000000000e+09;4.300821572000000000e+09;7.317026065162370205e+08
7.820299160389900208e+09;1.726648273097497559e+10;4.503669525617535400e+10;4.242293784000000000e+09;3.852217803000000000e+09;7.386490966046184301e+08
7.497000522975744247e+09;1.664091807404818344e+10;4.441501069705634308e+10;4.211114228000000000e+09;3.268544020000000000e+09;6.226914673464351892e+08
1.747643100550648499e+10;7.950375312708806992e+09;4.522144173073831177e+10;4.173519759999999523e+09;4.484547288000000000e+09;8.505217882935652733e+08
1.723823960176879501e+10;7.822450820912851334e+09;4.501462178143544006e+10;4.100408128000000477e+09;4.468117227000000000e+09;8.429966449184856415e+08
7.884274553604933739e+09;1.732182545739528656e+10;4.500957602402830505e+10;4.697314494000000000e+09;3.891930272000000000e+09;8.041182294524943829e+08
7.955241054853299141e+09;1.746659880010678101e+10;4.514485006223134613e+10;4.622680586000000000e+09;3.886612872000000000e+09;7.890926159912333488e+08
1.679753512607650375e+10;7.586084700244272232e+09;4.457062784875061035e+10;3.489374707000000000e+09;4.338804047000000000e+09;7.246373281699841022e+08
7.655648592959510803e+09;7.655648592959510803e+09;4.483074922302302551e+10;3.930410652000000477e+09;3.911463659000000477e+09;7.169907658076971769e+08
1.809113655264158249e+10;8.326277037149568558e+09;4.537597093568724060e+10;3.689044470000000000e+09;5.312675876000000000e+09;8.618164594559335709e+08
1.740832549632401657e+10;7.918270915259810448e+09;4.506644051624935150e+10;3.653859748000000000e+09;4.508151640000000000e+09;7.626458502875580788e+08
7.638990038227409363e+09;1.685014843048572540e+10;4.460124189534489441e+10;4.722488356000000000e+09;3.806397064000000000e+09;8.013362341968435049e+08
1.675952847526647568e+10;7.573805769458716393e+09;4.460635940036289978e+10;3.934385549999999523e+09;4.485470291000000000e+09;8.332857560988973379e+08
1.697067356751024055e+10;7.714285696226987839e+09;4.466998432813441467e+10;3.871320976000000000e+09;4.905139699000000000e+09;8.838200935267571211e+08
7.851508132991697311e+09;1.732625049456562805e+10;4.508000950139918518e+10;4.241746651000000477e+09;3.807401868000000000e+09;7.271239764906220436e+08
8.085897721270788193e+09;1.766115683169379044e+10;4.510763870981756592e+10;5.048241703000000000e+09;3.677108139000000000e+09;7.862393599100607634e+08
7.732702679687988281e+09;1.710678685806092453e+10;4.491988939515844727e+10;4.172851870999999523e+09;3.919337927999999523e+09;7.488423300886430740e+08
1.579870492254833031e+10;7.090171153957023621e+09;4.391592250738036346e+10;4.242396419000000000e+09;4.536607404000000000e+09;9.298441541446243525e+08
1.727883631291811752e+10;7.854017113265517235e+09;4.488602473394378662e+10;3.459476031000000000e+09;4.546127576000000000e+09;7.336576358034416437e+08
7.331511739094264030e+09;1.627985298226261520e+10;4.423760839999923706e+10;4.541864176000000000e+09;3.984835283000000000e+09;8.381787162726517916e+08
8.305684533919637680e+09;8.305684533919637680e+09;4.583122352741159058e+10;4.283162532999999523e+09;4.002026586000000000e+09;7.479138848719336987e+08
1.712397732092143250e+10;7.763825480890778542e+09;4.487320077286024475e+10;3.786898052000000000e+09;4.473149601000000000e+09;7.917460692288300991e+08
1.732554576725583267e+10;7.871529987294168472e+09;4.504972404258055878e+10;3.875845720000000000e+09;4.505057891000000000e+09;8.067680911447191238e+08
1.784439027072256851e+10;8.149628232526304245e+09;4.553526885573716736e+10;4.180794581000000477e+09;4.523615179000000000e+09;8.464670939954440594e+08
7.775177070517807961e+09;1.714472653238396645e+10;4.485084146292566681e+10;4.459487860000000000e+09;3.619499952999999523e+09;7.176735870612677336e+08
1.668364257356455994e+10;7.482510822422518730e+09;4.458402020258822632e+10;3.494441119000000000e+09;3.780674070000000000e+09;6.366251261977967024e+08
7.891179685863469124e+09;7.891179685863469124e+09;4.516196862493258667e+10;4.249529559000000477e+09;4.079013824000000000e+09;7.840870425226771832e+08
7.487654369679748535e+09;1.661303284757931328e+10;4.446911992336875153e+10;4.320366081000000000e+09;3.643404834000000000e+09;7.218069271734349728e+08
7.602111656435063362e+09;7.602111656435063362e+09;4.470735253712216949e+10;4.074414946000000477e+09;4.271244488999999523e+09;8.145213530075596571e+08
7.715567511138525009e+09;1.705179462055527306e+10;4.485489215783443451e+10;4.346157363000000000e+09;3.906664423000000000e+09;7.707986281280711889e+08
7.572201008224119186e+09;7.572201008224119186e+09;4.467760723539549255e+10;4.138786574000000477e+09;3.949433109000000000e+09;7.600382009234905243e+08
1.702875003151607704e+10;7.710571964161935806e+09;4.478470056154939270e+10;3.659803880000000000e+09;4.406966486000000000e+09;7.601134631009901762e+08
8.640532725851745605e+09;1.867129409669519806e+10;4.586402966728337860e+10;5.197964252000000000e+09;3.551490239000000000e+09;7.444525292273148298e+08
1.787349226399647522e+10;8.144900176032001495e+09;4.551858820184362793e+10;3.616691116000000000e+09;4.241029383999999523e+09;6.975561875131785870e+08
1.686189745552745247e+10;7.604522501007736206e+09;4.466854365848554230e+10;3.492293571000000000e+09;4.151764147000000000e+09;6.936444157475048304e+08
