2.940680719718832016e+09;2.937485890413544655e+09;3.988697261235447407e+09;4.718414078298457937e-01;2.915545867064473495e-01;2.916484369223199535e-01;1.408309257000000000e+09;1.411892513000000000e+09;1.358259677477169991e+09
2.858627499104570866e+09;2.861149554792812347e+09;3.913371357027640820e+09;4.729457449387219348e-01;2.892203434363616599e-01;2.891520871504270618e-01;1.475245109000000000e+09;1.472299796000000000e+09;1.420542387157339096e+09
2.926438745610061169e+09;2.928834725832791328e+09;3.977936393078566074e+09;4.716240857141239529e-01;2.912744447732008024e-01;2.912222829680752856e-01;1.405926573000000000e+09;1.403184000000000000e+09;1.353610220951453686e+09
2.733812919035878181e+09;2.729237144996890545e+09;3.791118176401944637e+09;4.762077027073436941e-01;2.849989079589466123e-01;2.851436022747301791e-01;1.610694408000000000e+09;1.616333345000000000e+09;1.554666686705015182e+09
2.960075618117372036e+09;2.952981248422137737e+09;4.004221555006597042e+09;4.717108455121691302e-01;2.920618765900374614e-01;2.922738637283999186e-01;1.524091592000000000e+09;1.532287743000000000e+09;1.471604805156897068e+09
2.946907060071371078e+09;2.945418249794380188e+09;3.995256459182485580e+09;4.715520668535055360e-01;2.918000121229830657e-01;2.918435177896881449e-01;1.447639009000000000e+09;1.449327389000000000e+09;1.395642159107755184e+09
3.079698755425256252e+09;3.080933186017414570e+09;4.122350668492557526e+09;4.687838514540040302e-01;2.957229200278548853e-01;2.956940159039199156e-01;1.485346173000000000e+09;1.483944345000000000e+09;1.430939100316335440e+09
2.924635641398623943e+09;2.929431586015042305e+09;3.977195164941064835e+09;4.714200836040832177e-01;2.913087848253025358e-01;2.911784638224965693e-01;1.399331421000000000e+09;1.393933785000000000e+09;1.346079081714217901e+09
3.062980630124273777e+09;3.058014596014210701e+09;4.102853285611003399e+09;4.695569761140960252e-01;2.951164870724407030e-01;2.952560952873534705e-01;1.561867262000000000e+09;1.567582620000000000e+09;1.507422969661093950e+09
2.781359144890984535e+09;2.776595798656993389e+09;3.836096786871078014e+09;4.751975792764716044e-01;2.865588023965283671e-01;2.867062695098290814e-01;1.585075445000000000e+09;1.590856663000000000e+09;1.529909234837809086e+09
