1.101233543970649529e+10;1.120531537735853004e+10;3.906293487548967743e+10;3.991247124869858331e-01;8.231674209365583139e-02;8.277985238718221783e-02;4.112855618000000000e+09;4.007131425000000000e+09;7.472646780522110462e+08
1.145460853727734566e+10;1.046885954312919807e+10;3.902130021776499939e+10;4.170775533873947727e-01;8.258309231932811634e-02;8.016485219959687547e-02;4.011534996000000000e+09;4.570950474000000000e+09;8.474915810912134647e+08
9.562896104952236176e+09;1.024710513044445229e+10;3.886009384139640808e+10;3.859832153787464692e-01;7.293612111576949775e-02;7.471791284888970597e-02;4.515079962000000000e+09;4.100744048000000000e+09;8.784502204584766626e+08
1.090274259658719444e+10;1.048111632792133713e+10;3.899860943851711273e+10;4.115822011290253823e-01;8.005740989830667509e-02;7.904731503581677310e-02;3.610264485000000000e+09;3.832874891000000000e+09;6.562652410911707878e+08
1.003215524382819939e+10;1.151768650479738808e+10;3.897323391157627106e+10;3.684726924647910851e-01;7.798379044631094381e-02;8.177675296818850970e-02;4.729230510000000000e+09;3.883638527000000000e+09;8.196678893240244389e+08
1.025415723979243469e+10;1.232671726428322220e+10;3.903699413160348511e+10;3.575330440625089090e-01;8.075677105521962551e-02;8.598398756268227361e-02;4.284161511000000000e+09;3.243549712000000000e+09;5.996950454677013159e+08
9.501550052374900818e+09;1.168879593790657997e+10;3.890807478801355743e+10;3.485687224763971970e-01;7.532666124782441686e-02;8.122398410577669203e-02;5.105478815000000000e+09;3.840942324000000000e+09;8.649152014741019011e+08
1.074611140289798355e+10;9.914691907983154297e+09;3.892816943323329163e+10;4.168106479919149177e-01;7.792071477614348485e-02;7.583184891719624288e-02;3.773485596000000000e+09;4.241636045000000000e+09;7.744543178635250330e+08
1.019101638417938805e+10;1.402541447254522514e+10;3.905394768129622650e+10;3.161426113092096757e-01;8.294596935386812364e-02;9.338566781665323668e-02;5.010425642000000000e+09;3.143646870000000000e+09;6.592630377512265444e+08
1.247854863383774757e+10;1.074104138860917091e+10;3.909871558094747925e+10;4.243285067365523688e-01;8.793478469148104104e-02;8.367163348715064841e-02;3.805769118000000000e+09;4.747477693000000000e+09;8.101783081036033630e+08
1.111621383112512970e+10;1.012237967189764595e+10;3.896635906188578796e+10;4.177531558504253284e-01;8.016475539090393843e-02;7.766912159497985080e-02;3.953871820000000000e+09;4.523557741000000000e+09;8.444893837887572050e+08
1.094475454721056938e+10;1.119123373483927727e+10;3.905559633576431274e+10;3.980487220373081225e-01;8.196982477301464898e-02;8.254977695644159785e-02;4.131623889000000000e+09;3.996306218000000000e+09;7.496506941147878170e+08
9.586787450054931641e+09;1.147149048506052208e+10;3.891426328628977966e+10;3.566712174896809473e-01;7.543580516623876742e-02;8.044682698643382257e-02;4.950608823000000000e+09;3.858882764000000000e+09;8.520911249164028168e+08
1.230095270167770767e+10;1.040556767631489944e+10;3.904844221090429688e+10;4.259721092441131618e-01;8.627198067009768379e-02;8.151634031963701787e-02;3.780610714000000000e+09;4.819487808000000000e+09;8.287327227333178520e+08
1.347346879212800789e+10;1.014820136468904686e+10;3.903187990518250275e+10;4.321476570196244871e-01;9.096120071537192042e-02;8.194970777648355464e-02;3.688108672000000000e+09;5.476914821000000000e+09;8.858630257948077917e+08
1.061850333762610245e+10;9.415390947747575760e+09;3.886457245163491058e+10;4.213936888701875771e-01;7.609792918226372660e-02;7.293920822027122330e-02;3.822254308000000000e+09;4.526133209000000000e+09;8.499064968974288702e+08
9.848065329055204391e+09;1.352651507830816841e+10;3.899031092250235748e+10;3.160476871364902296e-01;8.015396364172407140e-02;9.035375469921354263e-02;5.403290137000000000e+09;3.474958519000000000e+09;7.996607039461097717e+08
9.897827557246410370e+09;1.067179457138310051e+10;3.892145908747069550e+10;3.856177732530640667e-01;7.557501022092791287e-02;7.754453397022759154e-02;4.281215987000000000e+09;3.840105261000000000e+09;7.709555261889090538e+08
1.057048311596751595e+10;1.106599105033497429e+10;3.901235087419423676e+10;3.927613062812346789e-01;7.983934189996641506e-02;8.104500365351485769e-02;4.198583110000000000e+09;3.923694153000000000e+09;7.545693367555688620e+08
8.890618728877943039e+09;1.128479514360573196e+10;3.882019581435058594e+10;3.410048713711703594e-01;7.113208751946561992e-02;7.785364737484941344e-02;4.726536722000000000e+09;3.396512219000000000e+09;7.317914738225321770e+08
1.093014884959762955e+10;1.009556187086055565e+10;3.895378717153805542e+10;4.156679937479665354e-01;7.922513628085910142e-02;7.713608537764719830e-02;4.002068445000000000e+09;4.484544706000000000e+09;8.506859405868997574e+08
1.049681211360822487e+10;1.062760498063948059e+10;3.897429740459432220e+10;3.999142584268303158e-01;7.846645123009807210e-02;7.879348365940090637e-02;4.124671216000000000e+09;4.050600520000000000e+09;7.819020100102995634e+08
1.119615118688680267e+10;9.857271446370203018e+09;3.894202298244780731e+10;4.229259114025057942e-01;7.989404344643703804e-02;7.645630743545442365e-02;3.667275462000000000e+09;4.411062470000000000e+09;7.768936696742197275e+08
1.057014053284908485e+10;1.079012597767416573e+10;3.899471384677993774e+10;3.987766048273018171e-01;7.921196453723924891e-02;7.975004189161384593e-02;4.016667249000000000e+09;3.895461082000000000e+09;7.289329648130185604e+08
1.055327147367379570e+10;1.018377510874073982e+10;3.894395623466175842e+10;4.100253383634634985e-01;7.771553130646249863e-02;7.677416222334085272e-02;3.786490416000000000e+09;3.991448725000000000e+09;7.273491292719755173e+08
